repo,pr_id,pr_url,state,created_at,merged_at,closed_at,author,comments,review_comments,commits,additions,deletions,changed_files,title,body_length,has_security_terms,has_financial_terms,pr_commits,pr_lines_added,pr_lines_removed,pr_files_changed,pr_complexity_changes,test_files_changed,config_files_changed,py_files,java_files,js_files,md_files,touches_security,touches_financial,is_risky,risk_reasons,merge_time_hours,created_year,created_month,created_weekday,created_hour,is_weekend,is_business_hours,time_to_close_hours,pr_age_days,total_lines_changed,lines_per_file,net_lines,add_delete_ratio,relative_pr_size,complexity_per_line,total_comments,comments_per_line,comments_per_file,comments_per_commit,has_intense_discussion,title_length,title_word_count,title_has_feature,title_has_fix,title_has_refactor,body_code_ratio,body_size_category,py_files_ratio,java_files_ratio,js_files_ratio,md_files_ratio,file_type_diversity,has_security_files,has_financial_files,test_file_ratio,config_file_ratio,is_focused_pr,risk_score_raw,risk_score_norm,risk_category,risk_reason_count,has_risk_reason_many_files,has_risk_reason_touches_financial,has_risk_reason_touches_security,has_risk_reason_many_comments,has_risk_reason_title_financial,has_risk_reason_title_security,repo_binance/binance-connector-python,repo_ccxt/ccxt,repo_enigmampc/catalyst,repo_freqtrade/freqtrade,repo_quantopian/zipline,repo_stripe/stripe-python,repo_ta4j/ta4j,author_category,author_top_2pd,author_top_Dan-krm,author_top_TheCookieLab,author_top_anniel-stripe,author_top_caoilainnl,author_top_carlosmiei,author_top_dependabot,author_top_francescopeloi,author_top_helenye-stripe,author_top_jar-stripe,author_top_nimo23,author_top_other,author_top_pakrym-stripe,author_top_pcriadoperez,author_top_prathmesh-stripe,author_top_ramya-stripe,author_top_richardm-stripe,author_top_sc0Vu,author_top_stripe-openapi,author_top_ttodua,author_top_xavdid-stripe,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
freqtrade/freqtrade,12685,https://github.com/freqtrade/freqtrade/pull/12685,merged,2026-01-03 22:34:39+00:00,2026-01-06 09:15:51+00:00,2026-01-06 09:15:51+00:00,CutieCat6778,2,0.0,2,4,0,1,Skip loop iteration if train_queue is empty,1432,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,none,58.68666666666667,2026,1,5,22,1,0,58.68666666666667,14,4,4.0,4,4.0,0.006236477026855034,0.0,2.0,0.5,2.0,1.0,0,43,7,0,0,0,358.0,large,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
freqtrade/freqtrade,12693,https://github.com/freqtrade/freqtrade/pull/12693,merged,2026-01-06 03:31:22+00:00,2026-01-06 08:50:52+00:00,2026-01-06 08:50:52+00:00,freqtrade-bot,1,0.0,7,107,72,12,Update pre-commit hooks,54,0,0,7,107,72,12,0,0,0,0,0,0,0,0,0,0,none,5.325,2026,1,1,3,0,0,5.325,12,179,14.916666666666666,35,1.4861111111111112,0.27908234695176276,0.0,1.0,0.00558659217877095,0.08333333333333333,0.14285714285714285,0,23,3,0,0,0,0.3016759776536313,tiny,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
freqtrade/freqtrade,12692,https://github.com/freqtrade/freqtrade/pull/12692,merged,2026-01-06 00:48:18+00:00,2026-01-06 07:23:47+00:00,2026-01-06 07:23:47+00:00,dependabot,1,0.0,1,1,1,1,chore(deps): bump aiohttp from 3.13.2 to 3.13.3,2077,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,none,6.591388888888889,2026,1,1,0,0,0,6.591388888888889,12,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,47,7,0,0,0,1038.5,large,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dependabot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
freqtrade/freqtrade,12688,https://github.com/freqtrade/freqtrade/pull/12688,merged,2026-01-05 03:28:55+00:00,2026-01-05 07:25:25+00:00,2026-01-05 07:25:25+00:00,dependabot,1,0.0,1,1,1,1,chore(deps): bump technical from 1.5.3 to 1.5.4,4679,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,none,3.941666666666667,2026,1,0,3,0,0,3.941666666666667,13,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,47,7,0,0,0,2339.5,large,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dependabot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
freqtrade/freqtrade,12687,https://github.com/freqtrade/freqtrade/pull/12687,merged,2026-01-05 03:28:43+00:00,2026-01-05 07:10:07+00:00,2026-01-05 07:10:07+00:00,dependabot,1,0.0,1,1,1,1,chore(deps): bump psutil from 7.1.3 to 7.2.0,5171,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,none,3.69,2026,1,0,3,0,0,3.69,13,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,44,7,0,0,0,2585.5,large,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dependabot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
freqtrade/freqtrade,12689,https://github.com/freqtrade/freqtrade/pull/12689,merged,2026-01-05 03:29:13+00:00,2026-01-05 07:09:55+00:00,2026-01-05 07:09:55+00:00,dependabot,1,0.0,1,1,1,1,chore(deps): bump fastapi from 0.127.0 to 0.128.0,7035,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,none,3.678333333333333,2026,1,0,3,0,0,3.6783333333333332,13,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,49,7,0,0,0,3517.5,large,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dependabot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
freqtrade/freqtrade,12560,https://github.com/freqtrade/freqtrade/pull/12560,merged,2025-11-29 06:44:01+00:00,2026-01-03 11:51:19+00:00,2026-01-03 11:51:19+00:00,stash86,4,0.0,6,80,4,4,add more metrics on profit stat,65,0,0,6,80,4,4,0,0,0,4,0,0,0,0,0,0,none,845.1216666666667,2025,11,5,6,1,0,845.1216666666667,49,84,21.0,76,20.0,0.1309660175639557,0.0,4.0,0.047619047619047616,1.0,0.6666666666666666,0,31,6,1,0,0,0.7738095238095238,tiny,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
freqtrade/freqtrade,12683,https://github.com/freqtrade/freqtrade/pull/12683,closed,2026-01-03 08:51:35+00:00,,2026-01-03 09:53:47+00:00,cyberjunky,4,0.0,28,1497,10,6,Add BloFin Futures support,748,0,0,28,1497,10,6,0,0,0,4,0,0,2,0,0,0,none,-1.0,2026,1,5,8,1,0,1.0366666666666666,14,1507,251.16666666666666,1487,149.7,2.349592719867634,0.0,4.0,0.0026542800265428003,0.6666666666666666,0.14285714285714285,0,26,4,1,0,0,0.49635036496350365,medium,0.6666666666666666,0.0,0.0,0.3333333333333333,2,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
freqtrade/freqtrade,12682,https://github.com/freqtrade/freqtrade/pull/12682,closed,2026-01-02 17:52:42+00:00,,2026-01-03 10:38:10+00:00,castorinop,3,0.0,1,1038,0,7,WIP: producer decorator,843,0,0,1,1038,0,7,0,0,0,0,0,0,0,0,0,0,none,-1.0,2026,1,4,17,0,1,16.75777777777778,15,1038,148.28571428571428,1038,1038.0,1.6183657884688811,0.0,3.0,0.002890173410404624,0.42857142857142855,3.0,0,23,3,0,0,0,0.8121387283236994,medium,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
freqtrade/freqtrade,12506,https://github.com/freqtrade/freqtrade/pull/12506,merged,2025-11-11 09:04:14+00:00,2026-01-02 12:56:25+00:00,2026-01-02 12:56:25+00:00,dev-starlight,8,0.0,7,29,9,7,"fix, Add UTF-8 encoding to read_text method",586,0,0,7,29,9,7,0,0,0,7,0,0,0,0,0,0,none,1251.8697222222222,2025,11,1,9,0,1,1251.8697222222222,67,38,5.428571428571429,20,3.2222222222222223,0.05924653175512282,0.0,8.0,0.21052631578947367,1.1428571428571428,1.1428571428571428,0,43,7,1,1,0,15.421052631578947,medium,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
freqtrade/freqtrade,12679,https://github.com/freqtrade/freqtrade/pull/12679,merged,2026-01-02 07:56:11+00:00,2026-01-02 09:18:57+00:00,2026-01-02 09:18:57+00:00,xmatthias,1,0.0,2,2,158,3,Remove binance futures pair naming migration,428,0,0,2,2,158,3,0,0,0,3,0,0,0,0,0,0,none,1.3794444444444445,2026,1,4,7,0,0,1.3794444444444445,15,160,53.333333333333336,-156,0.012658227848101266,0.24945908107420134,0.0,1.0,0.00625,0.3333333333333333,0.5,0,44,6,0,0,0,2.675,small,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
freqtrade/freqtrade,12678,https://github.com/freqtrade/freqtrade/pull/12678,merged,2026-01-01 03:35:03+00:00,2026-01-01 06:14:28+00:00,2026-01-01 06:14:28+00:00,freqtrade-bot,1,0.0,1,774,237,1,Update Binance Leverage Tiers,30,0,0,1,774,237,1,0,0,0,0,0,0,0,0,0,0,none,2.656944444444445,2026,1,3,3,0,0,2.6569444444444446,17,1011,1011.0,537,3.2658227848101267,1.5762695685376098,0.0,1.0,0.0009891196834817012,1.0,1.0,0,29,4,0,0,0,0.02967359050445104,tiny,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
freqtrade/freqtrade,12584,https://github.com/freqtrade/freqtrade/pull/12584,merged,2025-12-03 06:10:45+00:00,2025-12-30 20:03:13+00:00,2025-12-30 20:03:14+00:00,igi01,7,16.0,37,643,40,7,Hyperliquid HIP3 support,2947,0,0,37,643,40,7,0,0,0,6,0,0,1,0,0,0,none,661.8744444444444,2025,12,2,6,0,0,661.8747222222222,45,683,97.57142857142857,603,16.075,1.064878452335497,0.0,23.0,0.03367496339677892,3.2857142857142856,0.6216216216216216,1,24,3,0,0,0,4.314787701317716,large,0.8571428571428571,0.0,0.0,0.14285714285714285,2,0,0,0.0,0.0,0,1,0.91,low,0,0,0,0,0,0,0,0,0,0,1,0,0,0,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
freqtrade/freqtrade,12673,https://github.com/freqtrade/freqtrade/pull/12673,merged,2025-12-29 12:32:50+00:00,2025-12-30 07:19:20+00:00,2025-12-30 07:19:20+00:00,xmatthias,1,0.0,293,5892,6002,104,New release 2025.12,15193,0,0,293,5892,6002,104,0,0,0,7,0,0,10,0,0,1,many_files,18.775,2025,12,0,12,0,1,18.775,19,11894,114.36538461538461,-110,0.9816727757414195,18.54416443935344,0.0,1.0,8.407600470825626e-05,0.009615384615384616,0.0034129692832764505,0,19,3,0,0,0,1.2773667395325374,large,0.4117647058823529,0.0,0.0,0.5882352941176471,2,0,0,0.0,0.0,0,2,1.82,low,1,1,0,0,0,0,0,0,0,0,1,0,0,0,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
freqtrade/freqtrade,12674,https://github.com/freqtrade/freqtrade/pull/12674,merged,2025-12-29 15:28:15+00:00,2025-12-29 15:44:42+00:00,2025-12-29 15:44:42+00:00,dependabot,1,0.0,1,1,1,1,chore(deps): bump ccxt from 4.5.29 to 4.5.30,8149,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,none,0.2741666666666666,2025,12,0,15,0,1,0.27416666666666667,19,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,44,7,0,0,0,4074.5,large,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dependabot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
freqtrade/freqtrade,12665,https://github.com/freqtrade/freqtrade/pull/12665,merged,2025-12-28 19:00:14+00:00,2025-12-29 13:40:48+00:00,2025-12-29 13:40:48+00:00,xmatthias,1,0.0,1,1,1,1,bump dockerfile base from bookworm to trixie,552,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,none,18.676111111111112,2025,12,6,19,1,0,18.676111111111112,20,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,44,7,0,0,0,276.0,medium,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
freqtrade/freqtrade,12671,https://github.com/freqtrade/freqtrade/pull/12671,merged,2025-12-29 03:27:50+00:00,2025-12-29 11:26:07+00:00,2025-12-29 11:26:07+00:00,dependabot,1,0.0,2,2,2,2,chore(deps): bump humanize from 4.14.0 to 4.15.0,6058,0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,none,7.971388888888889,2025,12,0,3,0,0,7.971388888888889,20,4,2.0,0,1.0,0.006236477026855034,0.0,1.0,0.25,0.5,0.5,0,48,7,0,0,0,1514.5,large,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dependabot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
freqtrade/freqtrade,12669,https://github.com/freqtrade/freqtrade/pull/12669,merged,2025-12-29 03:27:38+00:00,2025-12-29 11:01:25+00:00,2025-12-29 11:01:25+00:00,dependabot,1,0.0,1,1,1,1,chore(deps): bump numpy from 2.3.5 to 2.4.0,8736,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,none,7.563055555555556,2025,12,0,3,0,0,7.563055555555556,20,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,43,7,0,0,0,4368.0,large,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dependabot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
freqtrade/freqtrade,12672,https://github.com/freqtrade/freqtrade/pull/12672,merged,2025-12-29 03:28:02+00:00,2025-12-29 07:11:33+00:00,2025-12-29 07:11:33+00:00,dependabot,1,0.0,1,1,1,1,chore(deps): bump uvicorn from 0.38.0 to 0.40.0,6800,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,none,3.725277777777778,2025,12,0,3,0,0,3.725277777777778,20,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,47,7,0,0,0,3400.0,large,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dependabot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
freqtrade/freqtrade,12668,https://github.com/freqtrade/freqtrade/pull/12668,merged,2025-12-29 03:27:22+00:00,2025-12-29 05:52:35+00:00,2025-12-29 05:52:36+00:00,dependabot,1,0.0,1,1,1,1,chore(deps-dev): bump ruff from 0.14.9 to 0.14.10,12265,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,none,2.4202777777777778,2025,12,0,3,0,0,2.4205555555555556,20,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,49,7,0,0,0,6132.5,large,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dependabot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
freqtrade/freqtrade,12667,https://github.com/freqtrade/freqtrade/pull/12667,merged,2025-12-29 03:27:13+00:00,2025-12-29 05:46:16+00:00,2025-12-29 05:46:16+00:00,dependabot,1,0.0,1,1,1,1,chore(deps): bump gymnasium from 1.2.2 to 1.2.3,5994,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,none,2.3175,2025,12,0,3,0,0,2.3175,20,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,47,7,0,0,0,2997.0,large,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dependabot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
freqtrade/freqtrade,12666,https://github.com/freqtrade/freqtrade/pull/12666,merged,2025-12-29 03:27:02+00:00,2025-12-29 05:41:03+00:00,2025-12-29 05:41:03+00:00,dependabot,1,0.0,1,1,1,1,chore(deps): bump mkdocs-material from 9.7.0 to 9.7.1 in the mkdocs group,7993,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,none,2.233611111111111,2025,12,0,3,0,0,2.233611111111111,20,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,73,11,0,0,0,3996.5,large,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dependabot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
freqtrade/freqtrade,12670,https://github.com/freqtrade/freqtrade/pull/12670,merged,2025-12-29 03:27:46+00:00,2025-12-29 05:38:45+00:00,2025-12-29 05:38:45+00:00,dependabot,1,0.0,1,1,1,1,chore(deps): bump fastapi from 0.125.0 to 0.127.0,7018,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,none,2.183055555555556,2025,12,0,3,0,0,2.1830555555555557,20,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,49,7,0,0,0,3509.0,large,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dependabot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
freqtrade/freqtrade,12654,https://github.com/freqtrade/freqtrade/pull/12654,closed,2025-12-24 20:31:15+00:00,,2025-12-26 14:29:35+00:00,nice-bills,3,2.0,2,5,4,1,improved type hints and docstring in misc.py,863,0,0,2,5,4,1,0,0,0,0,0,0,0,0,0,0,none,-1.0,2025,12,2,20,0,0,41.97222222222222,24,9,9.0,1,1.25,0.014032073310423825,0.0,5.0,0.5555555555555556,5.0,2.5,0,44,7,0,0,0,95.88888888888889,medium,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
freqtrade/freqtrade,12655,https://github.com/freqtrade/freqtrade/pull/12655,merged,2025-12-25 03:01:42+00:00,2025-12-25 09:00:00+00:00,2025-12-25 09:00:00+00:00,dependabot,1,0.0,1,1,1,1,chore(deps-dev): bump time-machine from 3.1.0 to 3.2.0,6264,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,none,5.971666666666667,2025,12,3,3,0,0,5.971666666666667,24,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,54,7,0,0,0,3132.0,large,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dependabot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
freqtrade/freqtrade,12660,https://github.com/freqtrade/freqtrade/pull/12660,merged,2025-12-25 03:02:11+00:00,2025-12-25 07:20:22+00:00,2025-12-25 07:20:22+00:00,dependabot,1,0.0,1,1,1,1,chore(deps): bump cachetools from 6.2.3 to 6.2.4,2723,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,none,4.303055555555556,2025,12,3,3,0,0,4.303055555555556,24,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,48,7,0,0,0,1361.5,large,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dependabot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
freqtrade/freqtrade,12657,https://github.com/freqtrade/freqtrade/pull/12657,merged,2025-12-25 03:01:57+00:00,2025-12-25 07:20:02+00:00,2025-12-25 07:20:02+00:00,dependabot,1,0.0,1,1,1,1,chore(deps): bump ccxt from 4.5.28 to 4.5.29,10858,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,none,4.301388888888889,2025,12,3,3,0,0,4.301388888888889,24,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,44,7,0,0,0,5429.0,large,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dependabot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
freqtrade/freqtrade,12656,https://github.com/freqtrade/freqtrade/pull/12656,merged,2025-12-25 03:01:43+00:00,2025-12-25 07:19:29+00:00,2025-12-25 07:19:29+00:00,dependabot,1,0.0,1,1,1,1,chore(deps): bump docker/setup-buildx-action from 3.11.1 to 3.12.0,5961,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,none,4.296111111111111,2025,12,3,3,0,0,4.296111111111111,24,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,66,7,0,0,0,2980.5,large,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dependabot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
freqtrade/freqtrade,12659,https://github.com/freqtrade/freqtrade/pull/12659,merged,2025-12-25 03:02:07+00:00,2025-12-25 07:19:15+00:00,2025-12-25 07:19:16+00:00,dependabot,1,0.0,1,1,1,1,chore(deps-dev): bump pre-commit from 4.5.0 to 4.5.1,5538,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,none,4.285555555555556,2025,12,3,3,0,0,4.285833333333334,24,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,52,7,0,0,0,2769.0,large,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dependabot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
freqtrade/freqtrade,12658,https://github.com/freqtrade/freqtrade/pull/12658,merged,2025-12-25 03:02:02+00:00,2025-12-25 07:18:57+00:00,2025-12-25 07:18:57+00:00,dependabot,1,0.0,1,1,1,1,chore(deps): bump fastapi from 0.124.4 to 0.125.0,10372,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,none,4.281944444444444,2025,12,3,3,0,0,4.281944444444444,24,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,49,7,0,0,0,5186.0,large,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,dependabot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
freqtrade/freqtrade,12661,https://github.com/freqtrade/freqtrade/pull/12661,merged,2025-12-25 03:32:59+00:00,2025-12-25 07:18:24+00:00,2025-12-25 07:18:24+00:00,freqtrade-bot,1,0.0,1,501,138,1,Update Binance Leverage Tiers,30,0,0,1,501,138,1,0,0,0,0,0,0,0,0,0,0,none,3.7569444444444446,2025,12,3,3,0,0,3.7569444444444446,24,639,639.0,363,3.630434782608696,0.9962772050400917,0.0,1.0,0.001564945226917058,1.0,1.0,0,29,4,0,0,0,0.046948356807511735,tiny,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
freqtrade/freqtrade,12505,https://github.com/freqtrade/freqtrade/pull/12505,merged,2025-11-11 06:07:11+00:00,2025-12-24 14:36:55+00:00,2025-12-24 14:36:55+00:00,xmatthias,2,0.0,8,5,4,4,CI against python 3.14,724,0,0,8,5,4,4,0,0,0,0,0,0,0,0,0,0,none,1040.4955555555557,2025,11,1,6,0,0,1040.4955555555555,67,9,2.25,1,1.25,0.014032073310423825,0.0,2.0,0.2222222222222222,0.5,0.25,0,22,4,0,0,0,80.44444444444444,medium,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,1,0,0,0,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
